id,context,question,A,B,C,D,answer
130,【和邦生物：前三季净利润10.19亿元同比下降70.27%】财联社10月20日电，和邦生物公布三季度报告，营业收入64.34亿元，同比下降38.68%，净利润10.19亿元，同比下降70.27%，扣非净利润9.9亿元，同比下降70.72%，基本每股收益0.1168元。,和邦生物三季度净利润同比下降了多少？,净利润同比下降30%,净利润同比下降90%,净利润同比下降70.27%,净利润同比下降50%,
131,【河北廊坊：明起全域范围内解除机动车尾号限行措施】财联社10月22日电，“廊坊发布”微信公众号消息，廊坊市人民政府10月22日发布通告：为方便群众出行，根据当前廊坊市道路交通形势，经研究决定，自2023年10月23日起，在廊坊市全域范围内解除机动车尾号限行措施。,廊坊市决定何时解除机动车尾号限行措施？,自2024年10月23日起。,自2022年10月23日起。,自2021年10月23日起。,自2023年10月23日起。,
132,【恒大地产延期一年兑付“20恒大05”回售部分债券的提议获债权人同意】财联社10月19日电，恒大地产集团深交所公告，将“20恒大05”回售部分债券的兑付日从2023年10月19日调整至2024年10月19日的提议获得了持有人同意。,"恒大地产集团将""20恒大05""回售部分债券的兑付日从2023年10月19日调整至何时？",提议获得持有人同意后，兑付日调整至2023年11月19日。,提议获得持有人同意后，兑付日调整至2023年10月19日。,提议获得持有人同意后，兑付日调整至2024年10月19日。,提议获得持有人同意后，兑付日调整至2025年10月19日。,
133,【红旗连锁：第三季度净利润1.50亿元同比增长11.94%】财联社10月20日电，红旗连锁公布2023年第三季度报告，报告期营业收入26.38亿元，同比下降1.93%；归属于上市公司股东的净利润1.50亿元，同比增长11.94%。,红旗连锁2023年第三季度净利润同比增长了多少？,0.105,0.0987,0.1194,0.1328,
134,【华创云信：公司目前经营活动正常】财联社10月19日电，华创云信公告，公司股票于2023年10月17日、18日、19日连续3个交易日内日收盘价格涨幅偏离值累计达到20%，股价波动幅度较大。截至2023年10月18日，根据中证指数有限公司网站发布的最新行业数据，资本市场服务业平均滚动市盈率为20.69，公司同日滚动市盈率为40.46。经自查，公司目前经营活动正常，市场环境、行业政策未发生重大调整。,华创云信公司的股价波动情况如何？,华创云信公司股价在过去一个月内一直下跌，没有出现任何波动情况。,华创云信公司股价一直保持稳定，没有发生波动。,华创云信公司股价于2023年10月17日、18日、19日连续3个交易日内日收盘价格涨幅偏离值累计达到20%，股价波动幅度较大。,华创云信公司股价波动是由市场环境和行业政策的重大调整导致的。,
135,【华尔泰：第三季度净利润4127.92万元同比增长15.35%】财联社10月19日电，华尔泰公布2023年第三季度报告，报告期营业收入4.42亿元，同比下降9.78%；归属于上市公司股东的净利润4127.92万元，同比增长15.35%。,华尔泰2023年第三季度的净利润同比增长了多少？,0.1535,4.42亿元,4127.92万元,0.0978,
136,【华纳药厂：子公司原料药硫酸氢氯吡格雷获得上市申请批准通知书】财联社10月20日电，华纳药厂公告，全资子公司湖南华纳大药厂手性药物有限公司收到国家药品监督管理局签发的硫酸氢氯吡格雷《化学原料药上市申请批准通知书》，硫酸氢氯吡格雷为血小板抑制剂。,华纳药厂的子公司收到了哪个药品的上市申请批准通知书？,硫酸氢氨哌喹,硫酸氯吡格雷,硫酸氢氯吡格雷,氢氯酸异烟肼,
137,【华勤技术：前三季度实现净利润19.84亿同比增18.83%】财联社10月22日电，华勤技术披露三季度报告，前三季度公司实现营业收入648.85亿元，同比下降8.92%；实现归母净利润19.84亿元，同比增长18.83%。其中，第三季净利润7.02亿元，同比增长17.26%。报告期内，得益于消费电子业务持续稳健发展和数据中心业务快速成长，公司整体毛利率有所上升。,华勤技术前三季度的净利润同比增长了多少？,0.1726,0.1883,648.85亿元,0.0892,
138,【华润置地订立上限为23亿港元的定期贷款融资协议】财联社8月29日电，华润置地29日晚间在港交所公告，该公司当日与一家银行签订了一份23亿港元的36个月期贷款融资协议。根据协议，如果华润集团不再拥有该公司股本中不少于35%的实益所有权（直接或间接），将构成违约事件。截至公告日，华润集团为公司的单一最大股东及拥有该公司约59.55%的已发行股本。,华润置地与一家银行签订的36个月期贷款融资协议的金额是多少？,25亿港元,30亿港元,23亿港元,20亿港元,
139,【华神科技：拟7.9亿元购买博浩达100%股权】财联社10月19日电，华神科技公告，拟向四川远泓、成都博浩达发行股份购买博浩达100%股权，交易价格7.9亿元，同时拟向包括成都远泓在内的不超过35名合格投资者发行股份募集配套资金。,华神科技计划以多少金额购买博浩达的100%股权？,华神科技计划以8亿元的金额购买博浩达的100%股权。,华神科技计划以7.9亿元的金额购买博浩达的100%股权。,华神科技计划以7亿元的金额购买博浩达的100%股权。,华神科技计划以9亿元的金额购买博浩达的100%股权。,
140,【华特达因：第三季度净利润1.39亿元同比下降11.93%】财联社10月19日电，华特达因公布2023年第三季度报告，报告期公司实现营业收入5.66亿元，同比下降4.72%；归属于上市公司股东的净利润1.39亿元，同比下降11.93%；基本每股收益0.59元。,华特达因2023年第三季度的净利润同比下降了多少？,0.0472,0.59元,0.1193,1.39亿元,
141,【黄金概念股震荡拉升晓程科技涨超8%】财联社10月20日电，黄金概念股开盘拉升，晓程科技涨超8%，玉龙股份、四川黄金、赤峰黄金、湖南黄金、曼卡龙等跟涨。消息面上，地缘政治风险的助推下，国际金价三连涨，纽约黄金期货7月末以来首次收盘站上1980美元。,哪些黄金概念股在开盘时拉升？,中国黄金,五矿黄金,中信黄金,晓程科技、玉龙股份、四川黄金、赤峰黄金、湖南黄金、曼卡龙等,
142,【吉林省拟发行440亿元特殊再融资债券募资用于偿还存量债务】财联社10月19日电，据中国债券信息网，吉林省财政厅决定于10月26日公开招标发行2023年吉林省地方政府再融资一般债券(八期)、2023年吉林省地方政府再融资一般债券(九期)和2023年吉林省地方政府再融资专项债券(五期)，再融资债券合计发行金额440.23亿元，募集资金用途为偿还存量债务。,吉林省拟发行多少亿元特殊再融资债券用于偿还存量债务?,600亿元,440.23亿元,200亿元,1000亿元,
143,【吉翔股份：今年以来锂产品价格整体波动较大，存在行业经营风险】财联社10月20日电，吉翔股份发布异动公告，公司锂业板块经营期间较短，锂业行业竞争格局较为激烈，今年以来锂产品价格整体波动较大，存在行业经营风险。公司钼业板块受到产品及原料价格波动频繁、产品毛利率较低、存货跌价损失增加的因素影响，半年度亏损较大。,吉翔股份存在哪些行业经营风险？,吉翔股份存在行业经营风险的原因有两个，一是公司锂业板块经营期间较短，锂业行业竞争格局较为激烈；二是今年以来锂产品价格整体波动较大。,吉翔股份存在行业经营风险的原因是存货跌价损失增加。,吉翔股份存在行业经营风险的原因是产品毛利率较低。,吉翔股份存在行业经营风险的原因是产品及原料价格波动频繁。,
144,【加沙地带已有4家医院完全停止服务】财联社10月19日电，据阿拉比亚电视台当地时间10月19日报道，目前加沙地带已有4家医院完全停止服务。此前巴勒斯坦《圣城报》报道称，已有25家医院在以色列方面连日来发动的空袭中部分受损。,加沙地带已有几家医院完全停止服务？,10家。,4家。,2家。,8家。,
145,【佳禾智能：前三季度净利润同比预增0.1%-6.56%】财联社10月20日电，佳禾智能公告，公司预计前三季度归母净利润1.55亿元-1.65亿元，同比增长0.10%-6.56%。报告期内，公司充分利用“东莞-越南-江西”三位一体的生产基地布局，有效的精细化管理和精益生产，提升了运营效率，整体毛利率向好。第三季度美元汇率波动相对平稳，汇率变动对财务费用影响低于去年同期。,佳禾智能预计前三季度归母净利润同比增长的幅度是多少?,0.10%-1.65%,1.55亿元-1.65亿元,1.55亿元-6.56亿元,0.10%-6.56%。,
146,【建发股份：预计前三季度净利润同比增加约213%-276%】财联社10月20日电，建发股份公告，预计2023年前三季度实现归属于母公司所有者的净利润为115亿元-138亿元，同比增加约213%-276%。1-9月净利润增幅较大主要是因为2023年第三季度将红星美凯龙家居集团股份有限公司纳入本公司合并报表，确认重组收益所致。,建发股份预计2023年前三季度净利润同比增长的原因是什么？,2023年前三季度净利润增长是因为公司调整了运营策略。,2023年前三季度净利润增幅较大主要是因为纳入了红星美凯龙家居集团股份有限公司并确认了重组收益。,2023年前三季度净利润增长是因为建发股份与其他公司进行了合并。,2023年前三季度净利润增长是因为建发股份的销售额大幅增加。,
